Category,Label,Reviews,Sentiment,Emotion
Book,0,काफी इंतजार के बाद आखिरकार इस पुस्तक को पढ़ ही ली ललित जीवन को इस किताब के माध्यम से जैसे खुद जीया हो मैंनें मालवीय नगर में काफी समय बिताने की वजह से मैं उनकी कहानी के साथ उन जगहों पर पुनः पहुँच रहा था जहाँ हम जीवन में बस सेटल और सेक्योर हो जाना चाहते हैं वहाँ UN की नौकरी छोड़ने का निर्णय बहुत ही साहसिक था विदेश यात्रा कविता कोष इत्यादि बहुत से ऐसे कार्य हैं जिन्हें पढ़कर गर्व होता है पीछले दिनों स बस उनका ही जीवन जी रहा था कहानी के माध्यम से बहुत बहुत बधाई इस पुस्तक के लिए और मेरी शुभकामनाएँ उनके भविष्य के लिए,positive,happiness
Book,0,सुधा और चन्दर का किरदार बहुत ही सुंदर तरीके से अभिव्यक्त किया गया है दोनों ने खुलकर एक दूसरे से फीलिंग शेयर की और कुछ हद तक एक दूसरे के निर्णय की रेस्पेक्ट भी की पाठक मुसाफिर कैफे पढ़कर ये सोचने को मजबूर हो ही जायेगा कि आखिर जिंदगी में उसे किसे चाहिए वास्तविक खुशी किस चीज से मिलती है जिंदगी में मैंने मुसाफिर कैफे पढ़ते हुए सोचने में डूब गई आखिर मेरी वास्तविक खुशी उद्देश्य क्या है जीवन मे दिव्य प्रकाश दुबे की बहुत ही उम्दा किताब है मुसाफिर कैफे,positive,happiness
Book,0,कभी किसे को मुकम्मल जहाँ नहीं मिलता,neutral,other
Book,0,वो कहानियां जो जीवन होती हैं जीवन जो कहानियों से होते हैं गागर में सागर,neutral,other
Book,0,#सत्य कहूं तो एक शानदार पृष्ठभूमि शानदार किरदार शानदार कहानी और उससे भी शानदार लेखन जैसा कि नाम से ज़ाहिर होता है उपन्यास की कहानी बलिया शहर की है और लेखक ने अपनी बाकी किताबों की तरह ही अबकी बलिया (पूर्वी उत्तर प्रदेश का एक शहर) को बहुत खूबसूरती से लिखा है उपन्यास के मुख्य पात्र हैं संजय और रफ़ीक एक हिन्दू तो दूसरा मुस्लिम और दोनों लंगोटिया यार दोनों की दोस्ती ऐसी है कि दोनों एक दूसरे के बिना अधूरे हैं कहानी बलिया के एक डिग्री कॉलेज के छात्र संघ चुनाव के इर्द गिर्द बुनी गई है लेखक ने छात्र राजनीति के माध्यम से चुनावी राजनीति के सभी पहलुओं (हथकंडों) को बहुत बारीकी से लिखा है यकीन मानिए लेखक ने भारतीय (खासकर उत्तर भारतीय) राजनीति का ककहरा बहुत ही शानदार ढंग से लिखा है बकौल लेखक कोई भी कहानी दो लोगों की तो हो सकती है लेकिन सिर्फ दो लोगों से पूरी नहीं होती तो इस कहानी में तीसरा महत्वपूर्ण और रोचक किरदार है डाक साहब का जो अपने सामने चल रहे घटनाक्रम को मुगलिया शासन के दौरान हुई घटनाओं से जोड़कर देखता है लोग डाक साहब को पागल समझते हैं लेकिन डाक साहब अपने चल रहे घटनाक्रम को दूसरों से बेहतर समझ रहे होते हैं #बाग़ीबलिया लेखक Satya Vyas सत्य का चौथा और अब तक का सबसे शानदार उपन्यास है हिंदी पट्टी वाली वाले पाठक जरूर पढ़ें पूरा पैसा वसूल है बिल्कुल निराशा नहीं होगी जिन्हें राजनीति पढ़ने में रुचि है वो तो ज़रूर ही पढ़ें और हां इसमें सीखने के लिए भी बहुत कुछ है अगर आप सीख सकें तो ज़रूर पढ़ें....,positive,happiness
Book,0,अगर शायरी से प्यार है तो ज़रूर पढ़ें इसे रखो होटों पे चिंगारी रखो ज़िन्दा रहना है तो तरकीबें बहुत सारी रखो Each and,positive,happiness
Phone,1,मेरे लिए तो दस हजार में भी महँगा है ,negative,sadness
Book,0,कहानी सिविल सर्विस की तैयारी करने वालो के इर्द गिर्द घूमती है हँसाती है सोचने को मजबूर करती है..और अंत मे आपको अपने अंदर का डार्क हॉर्स ढूंढने के लिए प्रेरित भी करती है,positive,happiness
Book,0,यह प्रश्न इसलिए महत्त्वपूर्ण था क्योंकि प्रो. हरारी की पहली पुस्तक सेपियन्स उनके इतिहासकार होने का ठोस प्रमाण उपलब्ध कराती है सेपियन्स पुस्तक का एक पाठक होने के नाते मैं उनसे इस तरह की ग़लती न हो की अपेक्षा रख ही सकता था और आखिरकार पुस्तक के शुरुआती अध्याय में ही मुझे मेरे प्रश्न का उत्तर मिल गया प्रो. हरारी ने इस पुस्तक में इतिहास के अध्ययनों के उद्देश्य गिनाए हैं,positive,happiness
Phone,1,Honor के किसी भी फोन में ये option avaliable नहीं है,negative,sadness
Phone,0,मौजूदा टाइम में भयंकर फीचर्स है जो सब कुछ चाहिए नाइस फोन सर,positive,happiness
Book,0,गौरव के इस साहसिक कार्य को सलाम मेरे आफिस के सभी लड़कों ने इस किताब को या या सिटिंग में पढ़ डाला यहां तक कि दिन तक सामूहिक पठन भी चलता रहा जो लड़के पन्ने पढ़ने के बाद निद्रा के दूसरे पायदान पर पहुंच जाते थे वो भी रस के साथ इसे सुन रहे हैं और पढ़ रहे हैं,positive,happiness
Book,0,हैरी पॉटर और पारस पत्थर यह हैरी पॉटर श्रृंखला की पहली किताब है.यह किताब आपको परिचय करवाती है हैरी और उसकी रहस्यमयी दुनिया का. साल का हैरी जिसके माता पिता नहीं हैं वह अपने मौसा मौसी और उनके बेटे डड्ली के साथ रहता है जिनका व्यव्हार हैरी के प्रति बहुत ही बुरा है. कपड़ों के नाम पर हैरी को मिलते हैं डड्ली के पुराने ढीले और बड़े साइज के कपडे और यही नहीं उसके मौसा मौसी ने उसे रहने के लिए कमरे की जगह दी थी सीढ़ियों के नीचे बनी छोटी सी अलमारी. इन ग्यारह सालों में उसका जन्मदिन कभी किसी ने नहीं मनाया था पर इस साल सब कुछ बदलने वाला था हमेशा के लिए. अपने ग्यारवें जन्मदिन पर एक भीमकाय आदमी के द्वारा हैरी को मिलती है एक रहस्यमयी चिट्टी जिसमें उसे एक अविश्वसनीय जगह जाने का निमंत्रण मिलता है जिसे हैरी और उसकी कहानी पढ़ने वाला व्यक्ति कभी भुला नहीं पायेगा. रहस्यमयी दुनिया जहाँ से उसे निमंत्रण मिला वहां साधारण सा दिखने वाला लड़का हैरी प्रसिद्ध है और उस दुनिया में उसका नाम सब जानते हैं.आखिर क्या राज़ है इसके पीछे?क्यों है हैरी इतना प्रसिद्ध?तो तैयार हो जाइए कभी न भूल पाने वाले रोमांचक सफर के लिएआशा है की यह किताब आपको आगे की श्रृंखला पढ़ने पर जरूर मजबूर करेगी. इसे सिर्फ बच्चों के लिए लिखी गयी किताब समझने की गलती बिलकुल न करें इसे हर उम्र का व्यक्ति पढ़ सकता है क्यूंकि इस ग़लतफहमी के चलते की यह बच्चों के पढ़ने की किताब है आप एक ऐसी किताब को नजरअंदाज करेंगे जिसका सफर आपको पूरी जिंदगी याद रहने वाला होगा कहानी ऐसी लिखी गयी है की पहले पन्ने से रोमांच बनना शुरू हो जाता है और किताब दर किताब इसका रोमांच और बढ़ता ही चला जाता है आप हैरी की दुनिया से पूरी तरह जुड़ जाते हैं. श्रृंखला की पहली किताब से शुरू हुई कहानी सातवीं किताब तक आपको बांधे रखती है.मेरे नजरिये से आप सभी को यह किताब जरूर पढ़नी चाहिए.,positive,happiness
Book,0,एक ऐसी किताब जो आजादी के बाद के भारत पर विविधतापूर्ण और बढ़े शोधपरक ढंग से लिखी गयी है,neutral,other
Book,0,काशी और बीएचयू दोनों को महसूस करना हो तो यह पढ़ने लायक पुस्तक है,positive,happiness
Phone,1,Reno 3 pro और realme x50 pro का एक comparison वीडियो उपलब्ध कराएं ताकि purchasing के लिए क्लियर स्टैंड बन सके बाकी मुझे तो लगता है कि reno 1 के मुकाबले इस series के बाकी phones में कंपनी काफी जगह compromise कर रही है,neutral,sadness
Book,0,अगर आप भारत के नागरिक है तो आपको ये किताब जरूर पढ़नी चाहिए और समझना चाहिए हालातो को मुझे यकीन है कि किताब को पढ़कर आप एक नये नेहरू को जान पाएंगे,positive,happiness
Phone,1,यह एक अच्छा फोन है लेकिन बहुत महंगी है,negative,sadness
Book,0,एक ऑटो चलाने वाला लड़का जिसकी ऑटो को पुलिस ने जप्त कर ली भूख लगी तो होटल में चल गया खाना खाने वो भी बिना पैसे की बल्कि पैसे के बदले देर तक खड़ा रहा कि मुझे कुछ काम दे दीजिए करने लिए होटल मालिक ने चिढ़ कर प्लेट साफ करने का काम दिया जिसे बखूबी से किया,positive,happiness
Book,1,कहानी काफी छोटी है इसके अंत तक पहुचते पहुचते ऐसा लगा की कहानि अधूरी रह गयी थोड़ी और लंबी हो सकती थी परंतु इस सब के अतिरिक्त जब आप इसके अंत तक पहुचते है ना तो आप को चौका देना वाला रहस्य खुलता है उसको पढ़के समझ आया कि खरीदनी चाहये तो जवाब होगा हाँ यदि आप स्कूलि किताब पड़ पड़ के ऊब गए है और कुछ बहुत ही तरो ताज़ा और हल्का फुल्का पढ़ने चाहते है तो ये किताब आप के लिए ही है या फिर आप किताबे पढ़ने की सोच रहे है और समझ नही आ रहा कि किस किताब से शुरू करे तो इस किताब से शुरू कर सकते है यकीनन आपको ये किताब पढ़के निराशा नही होगी,negative,sadness
Book,0,आईपीएस मनोज सर के संघर्ष और उनके हौसले को पेश करता है ये उपन्यास वाकई प्रेरणादायक पुस्तक ये पुस्तक हर उस छात्र और हर उस व्यक्ति के लिए जो अपने जीवन मे संघर्ष को पार कर सफ़लता प्राप्त करना चाहता है,positive,happiness
Phone,1,कम से कम NOTE 8 में ही 665 की जगह 675 दे देते तो ये बेस्ट होता सभी रेडमी के फोन में।,negative,sadness
Book,0,ये एक ऐसी किताब है जिसे पढ़ कर ऐसा लगता है कि महादेव का जीवन कितना कठिन था नीलकंठ होने का मतलब क्या है आज समझ आ रहा है,neutral,other
TV,0,हमे इस tv पर सूर्यवंशम देखना है ,neutral,other
Book,0,बकवास किताबें,negative,disgust
Phone,0,नकली इस आदमी को कोई सस्ता नहीं देता है ,neutral,other
Book,0,चौरासी सिर्फ एक अच्छा उपन्यास नहीं है बल्कि एक जरूरी और महत्वपूर्ण किताब है तवारीख़ के कुछ पन्ने जिनके कारण हम शर्मसार हैं उससे पूरी एक पीढ़ी को रूबरू करवाने के लिए लेखक बधाई के पात्र हैं इस तरह की कोई शर्मनाक घटना दुबारा न घटे इसके लिए जरूरी है कि हम इन घटनाओं को याद रखें पहले पार्ट में प्रेम की गहराईओं में उतरती कहानी दूसरे हिस्से में धर्म राजनीति दंगा फसाद लूट खसोट के चेहरों से नकाब उतारती है जिस तरीके से लेखक कई जगहों पर अपने चुटीले अंदाज़ में गंभीर बातें कह जाते हैं वो काबिलेतारीफ है,positive,happiness
Book,0,मुझे यह कथा एक अनोखी और रैर” और समझदार कहानी है|काश मुनशी जी हमारे साथ अभी भी होते|उनको सलाम|,positive,happiness
Processor,1, प्रोसेसर इतना बड़ा नहीं है कि है। कि पूरे हाथ में आये ।,negative,sadness
Smartwatch,0,गुरुजी ये हाथ घड़ी मुझे बहुत अच्छी लगी अच्छी लगे भी क्यों ना इसमें हम 500 गाने रख सकते हैं और खास बात 14 दिन तक बेट्री चलेगी वाह मजा आ जायेगा इसका लुक तो एक नंबर है इस घड़ी को आप दे रहे हो इससे बड़ी बात क्या हो सकती है,positive,happiness
Book,0,अमिश से गुजारिश है कुछ और ऐसी कहानिया बाकि है. एक बार फिर से अमिश और अमेज़न दोनों का तहे दिल से सुक्रिया.,positive,happiness
Phone,0,सैमसंग A31 एक बेहतरीन मोबाइल फ़ोन है ,positive,happiness
Phone,0,Poco गेम के लिये सबसे बेशत है,positive,happiness
Phone,1,रिव्यू देख के SAMSANG का A70 लिया 7 8 महीने पहले आज उसकी कंडीशन 6 साल पुराने जैसी हो गई,negative,sadness
Phone,1,सर आपने 9एक्सप्रो के बारे में बोला है कि इसमें 7 डे रिटर्न पॉलिसी है लेकिन फ्लिपकार्ट में केवल रिप्लेसमेंट पॉलिसी दिखा रहा है  तो प्लीज बताए मै क्या करू,negative,sadness
Book,0,ब्रह्माण्ड के रचयिता को दिल की गहराइयों में देखना हो या दिल की गहराइयों में,neutral,happiness
Book,0,कुछ इकाईयां आपके दिल के भावों सीधा असर डालेगी,positive,happiness
Book,0,UPSC प्रतियोगियों के लिए मील का पत्थर है यह किताब,positive,happiness
Phone,1,डाटा चुराता है फोन जरा इसके बारे में भी तो बताओ ,negative,sadness
Book,0,एक गुथे हुए और अनसधे जीवन पर लिखी सधी हुई और सुलझी हुई क़िताब दुबे जी की सभी पुस्तकों में जो सभी बहुत शानदार हैं में से सबसे शानदार पुस्तक,positive,happiness
Phone,0,मेरे को फोन मंगता है क्योंकि मैं वह गेमिंग तेरे को गेमिंग करने का है और आपका चैनल बहुत है भाई आई को बहुत अच्छा है इसमें 165 प्रोसेसर है,positive,happiness
Book,0,कोई जन्म से ही पापी होता है और पानी छिड़क कर उसके पाप धुलेंगे जैसी अवधारणाओं पर दोबारा सोचने का मौका मिलेगा भाषा किस स्तर पर जा सकती है उसके प्रयोग के तरीके भी आप यहाँ से सीख सकते हैं कुल मिलकर एक पढ़ने लायक किताब,positive,other
Book,0,लौंडे शेर होते हैं- कुशल सिंह,neutral,other
Book,0,फिर मेरी याद दिल को झझकोर नही पायी जितनी उम्मीद थी,neutral,other
Book,0,बहुत शानदार पुस्तक... लगता है जैसे पढ़ने वाला अपनी कहानी कविता के माध्यम से पढ़ रहा है,positive,happiness
Book,0,अनुभव आधारित दुनिया में भोग विलास त्याग और प्रेम की प्रधानता है तो वहीं विचार आधारित दुनिया में साधना ज्ञान और शक्ति की प्रधानता है इन दोनों दुनियाओं में स्पष्ट भिन्नता है इसलिए भी लेखक पाप पुण्य संबंधी दुनियाओं को जोड़ने में सेतु का कार्य एक प्रयोग के रूप में चित्रलेखा ने किया है,positive,happiness
Book,0,यदि कोई अपने संघर्ष से हार मानने को तैयार है तो उसे ये अवश्य पढनी चाहिए,positive,happiness
Phone,0,एपल से यही उम्मीद की जा सकती ,neutral,other
Book,0,दो गावों की कहानी है औघड़ गांव मे जिस तरह से जातिय भेदभाव देखने को मिलता है उसे लेखक ने बखूबी अंजाम दिया है जिसमें लेखक जाति की जड़ को तलाशते हुए कहता है कि हिंदुस्तान में ऊंची जाति के बारे में पता करना तो आसान है लेकिन नीची जाति की खोज आज भी जारी है साथ ही लेखक ने प्रशासन के क्रियाकलापों का बहुत ही निर्ममतापूर्वक उजागर किया है जिसे दरोगा के किरदार से समझाने की कोशिश की है लोकतंत्र के चौथे स्तम्भ पर भी जमकर हमला बोला है मीडिया को लोकतंत्र में चौथा स्तम्भ बोला जाता है परंतु वर्तमान परिदृश्य में वह भी कॉरपोरेट घरानों और राजनीतिज्ञों के हाथ का टट्टु बनकर रह गया है साथ ही लेखक ने औघड़ के ज़रिए सामंतवादी मानसिकता को पूरी तरह से चुनौती देने का प्रयास किया है अन्ततः मैं यही कहना चाहूंगा कि औघड़ मात्र मलखानपुर गांव की कहानी नहीं बल्कि हिंदुस्तान के हर एक गांव की कहानी है,positive,happiness
Phone,0,ठीक ठाक है स्मार्टफोन कोई खास नहीं है ,neutral,other
Book,0,कैसे होते हैं ना ये... गाँवो कस्बों से उठ कर शहर जाना वहाँ के माहौल में खुद इनके लिए इतना आसान कहाँ होता है जितना शहरों में जमे जमाए पहले से ही रहने वाले लड़कों के लिए होता है खैर.... शायद आसान नहीं होता इसीलिए ही इनके पास लड़ जाने कुछ कर जाने का जज्बा भी बाकियों से ज्यादा होता है हिम्मत होती है सब कुछ ठीक कर लेने की अंततः ...,neutral,happiness
Phone,1,आप I phone के बारे में कितना भी positive बाते करलो लेकिन फ़िलहाल I phone लोगों को चुना लगानेकां काम कर रही है. क्योंकि नया I phone 12 1लाख Rs के आगे ही होगा और उसके साथ कोई accessories नहीं होगी. ,negative,sadness
Laptop,1,इसका चार्जर बहुत गरम हो जाता हाउ फैट जाएगा ,negative,sadness
Book,0,मैं दूसरे लोगों को भी सजेस्ट करूंगा इस बुक को पढ़ने के लिए,positive,happiness
Phone,0,बड़ा ही गजब मोबाइल है और 30 वॉट के चार्जर के साथ और पंच होल डिस्पले के साथ,positive,happiness
Phone,1,इस की प्राइस बहुत ज्यादा है पिक्चर बढीया है क्या मेरा बढीया है पर प्रोसेसर इतना अच्छा नही है और गेमिंग करते समय हिट होने की संभावना है और पब्जी मे लेक हो सकता है इस की प्राइस दो तीन हजार कम होने चाहिये थी धन्यवाद टेक्निकल गुरुजी अन बॉक्सिंग के लिए ,negative,sadness
Book,1,उम्मीद पर उतनी खरी नहीं उतरी ...,negative,sadness
Book,0,प्रेमचंद के बाद के नीलोतप्ल मरणाल ने आदुनिक भारत के गाँवो को अच्छे से समाज और अपनी लेखनी में उतारा सही में किताब पढकर मजा आघ्या,positive,happiness
Book,1,पेपर कमजोर है बाकी सब ठीक है,negative,sadness
Book,0,कई दिन हो गए विटामिन ज़िंदगी पढ़े हुए लेकिन लिख नहीं पाया ज्यादातर आलस के ही चलते लेकिन जब से ये किताब खत्म की है तब से एक दिन भी ऐसा नहीं गया है कि इसका और आपकी लिखी किसी न किसी बात का ख़्याल मन में न आया हो मुझे लगता है ये किताब बड़े हो रहे स्कूली बच्चों को और साथ ही अनिवार्य रूप से उनके अभिभावकों को जरूर पढ़वाई जानी चाहिए क्योंकि पूरी किताब में जो प्रमुख विषयवस्तु मुझे समझ में आई वह थी संवेदनशीलता जिसकी कुछ मामलों में भारतीय समाज में भयानक कमी है... हमारे समाज में कुछ चीजों के प्रति बहुत ही अजीब सा नज़रिया अपनाया जाता है जो कि ज्यादातर असहज करने वाला ही होता है और कई बार तो इतना ज्यादा कि सामने वाले व्यक्ति का आत्मविश्वास ही टूट कर बिखर जाए यह किताब परत दर परत हमारे इसी खोखले रवैय्ये को खोलकर रखती है और इस संवेदनहीनता का वीभत्स चेहरा निकलकर सामने आ जाता है यहाँ एक ओर किसी समय एक विकलांग व्यक्ति के प्रति इतना ज्यादा तरस खाने वाला भाव प्रकट कर दिया जाता है कि मानो उसके लिए अब दुनिया मे कुछ बचा ही नहीं हो तो वहीं दूसरी ओर कभी उसको विकलांगता सम्बन्धी अपमानजनक सम्बोधनों के द्वारा ही ऐसे पुकारा जाता है कि व्यक्ति का हृदय छलनी हो जाए दोनों ही स्थितियों में मानसिक क्षति होना तय होता है किताब मेरी जिंदगी की पहली किताब है जिसमें विकलांगता पर इतनी सूक्ष्म दृष्टि से जानकारी मिल सकी है हम (अर्थात हमारा समाज और सभी सरकारें) शायद कभी इतना गौर ही नहीं पाये कि बहुत सी ऐसी चीजें जो एक शारीरिक रूप से सक्षम व्यक्ति के लिए शायद मायने ही न रखती हों (जैसे सीढ़ी चढ़ना भीड़ में सड़क पार करना भारतीय शैली के शौचालयों का इस्तेमाल करना बसों ट्रेनों में सफर करना या फिर कुछ दूर तक पैदल ही चलना आदि) उन्हीं को अंजाम देना जीवन में विकलांग लोगों के लिए एक दैनिक संघर्ष होता है हमने कभी नहीं सोचा कि अगर एक विकलांग बच्चा विद्यालय में पढ़ने आ गया तो कैसे वह पहली या दूसरी मंजिल तक रोज सीढ़ी चढ़कर जाएगा उल्टा हमने समस्या का हल निकालने की जगह उसपर तरस खा कर उसे ही किनारे कर दिया और अलग थलग छोड़ दिया अपने हाल पर झेलने के लिए पुस्तक के कुछ भाग रोंगटे खड़े कर देने वाले हैं निजी रूप से मेरे लिए आपरेशन वाला भाग हिलाकर रखने वाला था एक एक पंक्ति असहज करने वाली वास्तविकता व दर्द से भरी थी लगा कि सामने खड़ा होकर देख रहा हूँ वो अचानक से पाइप खींच लेने वाली घटना अबतक याद करता हूँ मन असहज हो जाता है कल्पना नहीं हो पा रही थी कि इतना दर्द कैसे कोई सह सकता है और कहाँ से मिलती है इतनी शक्ति और जुझारूपन कि दुनिया की कोई भी विपदा आ जाए लेकिन उसके आगे झुकना नहीं है शायद इसका उत्तर यही हो कि बचपन से समाज से मिलने वाले मानसिक दर्द ने शारीरिक दर्द झेलने की हिम्मत दे दी होगी या फिर शायद प्रकृति माँ ही काँटे को उस बच्चे के हाथ में देते वक़्त उससे होने वाली तकलीफ सहने की भी क्षमता दे गई होंगी क्योंकि ऐसे में साधारण व्यक्ति का हौसला तो जवाब दे जाता उड़ान वाला भाग इस किताब का वह शानदार और उत्साहवर्द्धक भाग है जो इस बात में यक़ीन स्थापित करवाता है कि आसमान में सुराख हो जाएगा अगर पत्थर तबियत से उछालते रहा जाए और ये भी कि संघर्ष जुझारूपन और परिश्रम कभी व्यर्थ नहीं जाते असम्भव कुछ भी नहीं बस कोशिशें जारी रखी जानी चाहिए फल जरूर मिलेगा अंत में यह भी कहना जरूरी है कि यह किताब केवल समाज के लिए ही नहीं बल्कि हमारी सरकारों और देश में विकलांग लोगों के लिए इंफ्रास्ट्रक्चर की भारी कमी पर भी सवाल करती है बड़ा अजीब लगता है कि आजादी के इतने दशक बीत गए पर किसी ने इन चीजों की सुध तक नहीं ली और केवल सर्टिफिकेट तक विकलांगता को सीमित करके छोड़ दिया गया पश्चिमी देशों ने इस दिशा में बहुत काम किया है हमारे यहाँ अब अवश्य प्रयास किये जा रहे हैं पर अभी लम्बी राह बाकी है और उससे भी लम्बी राह तय करनी है हमारे समाज को जिसे यह समझना ही होगा कि विकलांगता एक बीमारी है अन्य बीमारियों की ही तरह और इसी कारण विकलांग लोगों के साथ किये जाने वाले हमारे दोहरे व्यवहार में बहुत बड़े बदलाव लाये जाने की जरूरत है शायद अच्छी और परानुभूति से युक्त शिक्षा प्रणाली को अपनाना इस दिशा में पहला कदम हो सकता है ललित जी के जज़्बे को सलाम विटामिन ज़िंदगी को सलाम ये मात्र एक किताब नहीं है बल्कि सामाजिक बदलाव की एक जलती हुई मशाल है जिसे आगे बढ़ते ही रहना चाहिए,positive,happiness
Book,0,सहजता से लिखे हुए जीवन के हज़ारों अधूरे पलहर कहानी को आप ख़ुद पूरा कर सकते हैं अपने ख़यालों में,neutral,other
Book,0,आषाढ़ का एक दिन मतलब बारिश के मौसम का एक दिन मोहन राकेश द्वारा रचित हिन्दी का एक शानदार नाटक है जो कालिदास और मल्लिका के प्रेम प्रसंग पे आधारित है इस नाटक मे प्रेम के अंतर्भावों को बहुत ही गूढ़ता से दर्शाया गया है और दिखाया गया है कि भला कोई कैसे किसी के प्रेम मे इतना डूब जाता है कि सामने वाले की खुशी मे ही हुमेशा खुश रहता है और आत्म प्रवंचना का शिकार हो जाता है लेखक ने प्रेम की भावनाओं का चरम दिखाया है एक मल्लिका है जो कालीदास से इतना प्यार करती है कि उसकी सफलता के लिए उसे राजकवि बनने के लिए उज्जयनी भए देती है और फिर कभी उसके जीवन के बीच मे नहीं आती है हालाकि उसकी लिखी रचनाओं मे ही उसे ढूढती रहती है और उसके इंतिज़ार मे खुद को बर्बाद कर लेती है तो दूसरी तरफ कालीदास है जो उज्जयनी मे राजकवि बनने के बाद वही की एक संभ्रांत स्त्री से शादी कर लेता है और फिर कश्मीर का शासक बन जाता है इन सबके बावजूद भी उसकी रचनाएँ हमेशा मल्लिका पे ही केन्द्रित होती हैं वो अपनी हर रचना मे मल्लिका और खुद को ही देखता रहता है दोनों एक दूसरे से दूर एक दूसरे को खोजते रहते हैं मोहन राकेश ने मानव प्रेम की भावनाओं को बहुत ही खूबसूरती से दर्शाया है और हमारे समाज की पुरुष प्रधान मानसिकता को भी बहुत प्रधानता से दर्शाने की कोशिश की है,positive,happiness
Smartwatch,1,चार्जिंग बहुत जल्दी ख़तम हो जाती है ,negative,sadness
Book,0,धुन का पक्का समय का पाबंद औघड़ था रुका नही चल साधो ! कोई,neutral,other
Book,0,स्पष्ट एवं सुंदर लिखावट,positive,happiness
Phone,0,Headphone Jack नीचे की तरफ़ क्यों आने लगा हैं,neutral,other
Phone,0,Samsung को इसी तरह कुछ कम दाम में बेहतरीन फोन ला कर चाइनीज मोबाइल फोन को हिन्दुस्तान से बाहर कर देना चाहिए ,neutral,other
Book,0,कमाल का लिखते है दुबेजी . मैंने इनकी लिखी हर किताब पढ़ी है.अपनी कहानियों में ये सरल आम बोल चाल की भाषा में जीवन दर्शन की बातें कर जाते है और आपको पता नहीं भी चलता .ये किताब भी ऐसी बातों से भरी परी है .सुधा और चंदर पम्मी और चंदर के बीच हुयी बातें मुझे अच्छी लगी .विनीत और सुधा का कुछ हिस्सा और हो सकता था .और हाँ . मुझे Amazon की Pre order से autograph वाली copy मिली थी इसके लिये दुबेजी और Amazon को Thanks...,positive,happiness
Book,1,प्रवाह अच्छी है किन्तु उपन्यास औसत ही है|उपन्यास विधा में जिन्हें लुगदी साहित्य कह कर उपहास किया जाता है प्लाट उसी के आसपास का है|,negative,sadness
Phone,1,इसमें आवाज आता बोलने का जैसे कीपैड पर जब प्रेस करो कुछ भी तो वो मोबाइल वही बोलने लगता है ये कैसे बंद करें,negative,sadness
